date,open,high,low,close,volume
6/11/2021,"61,016.40","61,583.00","60,100.00","61,496.00",2.93K
5/11/2021,"61,422.80","62,598.00","60,746.30","61,016.40",2.26K
4/11/2021,"62,904.00","63,060.20","60,733.00","61,422.80",2.93K
3/11/2021,"63,249.00","63,556.00","60,624.00","62,904.00",4.76K
2/11/2021,"60,927.00","64,263.40","60,661.00","63,249.00",5.20K
1/11/2021,"61,330.00","62,485.00","59,595.60","60,927.00",4.81K
31/10/2021,"61,838.80","62,414.00","60,021.00","61,330.00",2.42K
30/10/2021,"62,235.00","62,353.00","60,756.00","61,838.80",2.24K
29/10/2021,"60,598.00","62,980.00","60,189.50","62,235.00",3.92K
28/10/2021,"58,453.00","62,395.00","57,612.00","60,598.00",8.07K
27/10/2021,"60,289.00","61,447.70","58,096.40","58,453.00",7.14K
26/10/2021,"63,100.00","63,306.00","59,852.00","60,290.00",4.75K
25/10/2021,"60,847.00","63,666.00","60,633.00","63,100.00",3.71K
24/10/2021,"61,302.00","61,471.00","59,537.00","60,847.00",2.88K
23/10/2021,"60,708.00","61,731.00","59,762.00","61,302.00",2.71K
22/10/2021,"62,200.00","63,708.00","60,045.00","60,708.00",6.35K
21/10/2021,"65,988.00","66,643.00","62,100.00","62,200.00",13.37K
20/10/2021,"64,263.00","66,927.00","63,536.00","65,988.00",9.26K
19/10/2021,"62,034.00","64,418.00","61,441.10","64,237.00",9.15K
18/10/2021,"61,504.00","62,661.00","59,948.00","62,034.00",8.56K
17/10/2021,"60,867.50","61,652.00","59,073.00","61,511.00",5.14K
16/10/2021,"61,680.00","62,325.00","60,175.00","60,867.50",4.28K
15/10/2021,"57,354.00","62,897.00","56,889.00","61,709.00",11.88K
14/10/2021,"57,381.00","58,473.00","56,880.00","57,354.00",4.59K
13/10/2021,"55,967.00","57,758.00","54,310.00","57,381.00",3.09K
12/10/2021,"57,468.00","57,633.00","54,000.00","55,967.00",5.94K
11/10/2021,"54,701.00","57,802.50","54,430.00","57,468.00",7.51K
10/10/2021,"54,978.00","56,414.00","54,173.00","54,701.00",5.84K
9/10/2021,"53,925.00","55,443.70","53,711.00","54,978.00",2.44K
8/10/2021,"53,793.00","56,000.00","53,649.00","53,925.00",5.48K
7/10/2021,"55,331.00","55,339.00","53,444.00","53,793.00",4.95K
6/10/2021,"51,508.00","55,724.00","50,448.00","55,331.00",10.52K
5/10/2021,"49,232.00","51,891.10","49,065.00","51,508.00",6.68K
4/10/2021,"48,243.00","49,503.00","46,951.00","49,252.00",6.19K
3/10/2021,"47,675.00","49,187.00","47,124.00","48,243.00",3.60K
2/10/2021,"48,151.00","48,330.00","47,459.00","47,675.00",2.06K
1/10/2021,"43,830.00","48,454.00","43,311.00","48,157.00",8.32K
30/09/2021,"41,551.00","44,107.00","41,432.00","43,830.00",5.11K
29/09/2021,"41,064.00","42,591.00","40,811.00","41,551.00",4.39K
28/09/2021,"42,191.00","42,777.00","40,928.00","41,064.00",6.16K
27/09/2021,"43,220.50","44,354.00","42,144.00","42,191.00",4.26K
26/09/2021,"42,711.00","43,931.00","40,830.00","43,180.00",5.47K
25/09/2021,"42,854.00","42,977.00","41,731.00","42,711.00",2.96K
24/09/2021,"44,882.00","45,140.00","40,779.00","42,878.00",11.76K
23/09/2021,"43,582.60","44,986.00","43,121.00","44,882.00",5.29K
22/09/2021,"40,632.50","43,998.00","40,607.00","43,582.60",8.43K
21/09/2021,"43,002.00","43,622.30","39,678.00","40,664.00",14.96K
20/09/2021,"47,239.00","47,323.00","42,577.00","43,002.00",12.63K
19/09/2021,"48,309.00","48,370.00","46,837.00","47,239.00",2.28K
18/09/2021,"47,296.00","48,794.00","47,070.00","48,309.00",2.05K
17/09/2021,"47,786.00","48,183.00","46,782.00","47,292.00",2.49K
16/09/2021,"48,136.00","48,518.00","47,080.00","47,786.00",3.61K
15/09/2021,"47,078.00","48,440.00","46,738.00","48,136.00",3.98K
14/09/2021,"44,960.00","47,235.00","44,726.00","47,078.00",3.52K
13/09/2021,"46,069.00","46,823.00","43,514.00","44,960.00",8.77K
12/9/2021,"45,169.00","46,391.00","44,780.10","46,069.00",3.39K
11/9/2021,"44,852.00","45,990.00","44,750.00","45,169.00",2.54K
10/9/2021,"46,389.00","47,036.00","44,265.10","44,852.00",5.18K
9/9/2021,"46,088.00","47,397.00","45,591.00","46,389.00",3.85K
8/9/2021,"46,778.00","47,342.40","44,509.90","46,088.00",7.55K
7/9/2021,"52,676.00","52,888.00","43,347.00","46,778.00",16.70K
6/9/2021,"51,762.00","52,709.00","51,062.00","52,676.00",4.84K
5/9/2021,"49,899.00","51,900.00","49,500.00","51,762.00",5.54K
4/9/2021,"50,000.00","50,529.00","49,418.00","49,899.00",2.37K
3/9/2021,"49,291.00","51,032.00","48,362.00","50,000.00",7.33K
2/9/2021,"48,844.00","50,365.00","48,633.00","49,291.00",4.95K
1/9/2021,"47,157.00","49,102.00","46,600.00","48,844.00",5.71K
31/08/2021,"47,008.00","48,241.00","46,725.00","47,157.00",4.30K
30/08/2021,"48,800.00","48,915.70","46,904.00","47,008.00",4.12K
29/08/2021,"48,914.00","49,650.00","47,844.00","48,800.00",4.05K
28/08/2021,"49,076.10","49,310.00","48,400.00","48,914.00",2.30K
27/08/2021,"46,832.00","49,159.00","46,364.90","49,076.10",5.80K
26/08/2021,"48,989.00","49,385.00","46,370.70","46,832.00",6.48K
25/08/2021,"47,714.00","49,244.00","47,158.00","48,989.00",4.12K
24/08/2021,"49,539.00","49,857.00","47,604.00","47,714.00",4.77K
23/08/2021,"49,264.00","50,506.30","49,055.00","49,539.00",5.42K
22/08/2021,"48,868.00","49,487.00","48,121.00","49,264.00",2.75K
21/08/2021,"49,332.00","49,784.00","48,290.00","48,868.00",3.92K
20/08/2021,"46,765.00","49,362.00","46,660.00","49,332.00",6.04K
19/08/2021,"44,744.00","47,060.00","43,992.00","46,765.00",5.97K
18/08/2021,"44,698.00","46,007.80","44,290.00","44,744.00",5.82K
17/08/2021,"45,940.00","47,157.00","44,467.00","44,698.00",6.93K
16/08/2021,"47,031.00","48,059.00","45,689.00","45,940.00",6.06K
15/08/2021,"47,084.00","47,355.00","45,556.00","47,031.00",3.83K
14/08/2021,"47,842.00","48,120.00","46,036.00","47,084.00",4.35K
13/08/2021,"44,423.00","47,866.00","44,276.00","47,842.00",7.39K
12/8/2021,"45,546.00","46,185.00","43,789.00","44,423.00",5.64K
11/8/2021,"45,612.00","46,725.00","45,358.00","45,546.00",4.32K
10/8/2021,"46,291.00","46,674.00","44,644.00","45,612.00",6.37K
9/8/2021,"43,770.00","46,432.20","42,792.00","46,293.00",10.72K
8/8/2021,"44,589.00","45,249.00","43,300.00","43,770.00",8.16K
7/8/2021,"42,830.00","44,689.20","42,464.00","44,589.00",9.32K
6/8/2021,"40,887.00","43,294.00","39,933.00","42,830.00",6.46K
5/8/2021,"39,741.00","41,352.00","37,361.00","40,887.00",6.43K
4/8/2021,"38,219.00","39,965.00","37,564.00","39,754.00",3.67K
3/8/2021,"39,156.00","39,774.00","37,700.00","38,207.00",5.08K
2/8/2021,"39,922.00","40,441.00","38,716.00","39,156.00",4.62K
1/8/2021,"41,409.00","42,532.00","39,596.00","39,922.00",9.11K
31/07/2021,"42,169.00","42,317.00","41,051.00","41,409.00",5.07K
30/07/2021,"40,034.40","42,244.00","38,373.00","42,169.00",7.77K
29/07/2021,"40,004.00","40,623.00","39,282.00","40,041.00",4.07K
28/07/2021,"39,563.00","40,899.00","38,822.00","40,004.00",7.98K
27/07/2021,"37,296.00","39,563.00","36,436.00","39,563.00",6.04K
26/07/2021,"35,422.00","40,515.60","35,276.00","37,296.00",16.31K
25/07/2021,"34,620.00","35,430.00","33,906.00","35,407.00",2.78K
24/07/2021,"33,597.10","34,043.00","33,422.00","33,845.00",3.34K
23/07/2021,"32,320.00","33,625.30","32,020.00","33,597.10",3.97K
22/07/2021,"32,141.00","32,609.70","31,747.00","32,320.00",5.23K
21/07/2021,"29,806.10","32,804.00","29,545.00","32,141.00",8.25K
20/07/2021,"30,847.00","31,075.00","29,341.00","29,806.10",8.88K
19/07/2021,"31,824.00","31,924.00","30,514.00","30,847.00",12.80K
18/07/2021,"31,559.00","32,427.00","31,211.80","31,824.00",12.41K
17/07/2021,"31,427.00","31,975.00","31,224.00","31,559.00",13.71K
16/07/2021,"31,875.00","32,266.00","31,055.00","31,429.00",5.38K
15/07/2021,"32,822.60","33,194.00","31,170.00","31,857.00",6.96K
14/07/2021,"32,727.00","33,117.00","31,596.00","32,822.60",5.19K
13/07/2021,"33,090.00","33,333.00","32,210.00","32,727.00",4.02K
12/7/2021,"34,239.00","34,624.00","32,616.00","33,090.00",8.41K
11/7/2021,"33,506.00","34,584.00","33,317.00","34,239.00",2.15K
10/7/2021,"33,769.00","34,221.00","33,024.00","33,506.00",6.46K
9/7/2021,"32,873.90","34,044.00","32,574.00","33,769.00",6.66K
8/7/2021,"33,886.00","33,939.00","32,063.00","32,873.90",14.29K
7/7/2021,"34,256.00","35,076.00","33,826.00","33,886.00",3.51K
6/7/2021,"33,668.00","34,858.80","33,668.00","34,140.00",8.81K
5/7/2021,"35,289.00","35,289.00","33,479.20","33,668.00",7.72K
4/7/2021,"35,494.00","35,782.00","35,289.00","35,289.00",2.93K
3/7/2021,"33,816.00","34,762.00","33,561.60","34,758.00",2.89K
2/7/2021,"33,554.40","33,924.00","32,727.00","33,816.00",5.15K
1/7/2021,"35,043.50","35,043.50","32,821.00","33,554.40",5.82K
30/06/2021,"35,895.90","35,981.00","34,754.00","35,043.50",3.45K
29/06/2021,"34,484.00","36,411.00","34,316.70","35,895.90",5.51K
28/06/2021,"34,717.00","35,168.00","34,152.00","34,484.00",6.18K
27/06/2021,"32,359.00","34,717.00","32,359.00","34,717.00",28.71K
26/06/2021,"31,584.70","32,359.00","30,331.00","32,359.00",20.53K
25/06/2021,"34,656.60","34,915.00","31,584.00","31,584.00",37.67K
24/06/2021,"33,703.00","35,137.20","32,530.00","34,656.60",4.86K
23/06/2021,"32,553.00","34,196.00","32,553.00","33,703.00",9.14K
22/06/2021,"31,761.00","33,300.00","29,927.00","32,553.00",26.87K
21/06/2021,"35,631.00","35,631.00","31,475.00","31,761.00",23.45K
20/06/2021,"35,585.80","35,966.00","33,725.00","35,631.00",16.93K
19/06/2021,"35,802.00","36,236.00","35,460.00","35,585.80",11.57K
18/06/2021,"38,061.00","38,061.00","35,490.00","35,802.00",11.42K
17/06/2021,"38,332.00","39,324.00","37,733.70","38,061.00",3.54K
16/06/2021,"40,139.00","40,394.00","38,332.00","38,332.00",6.79K
15/06/2021,"40,509.00","40,708.80","39,726.00","40,139.00",7.78K
14/06/2021,"39,004.00","40,732.00","38,812.00","40,500.00",9.73K
13/06/2021,"35,531.00","39,021.10","34,984.00","39,004.00",8.99K
12/6/2021,"37,338.00","37,338.00","35,185.00","35,531.00",7.38K
11/6/2021,"36,649.20","37,427.00","36,342.00","37,338.00",6.42K
10/6/2021,"37,347.00","37,933.00","36,559.00","36,649.20",9.57K
9/6/2021,"33,415.00","37,490.00","32,673.00","37,347.00",26.97K
8/6/2021,"33,596.00","33,744.80","31,547.60","33,415.00",12.92K
7/6/2021,"35,782.00","36,613.30","33,596.00","33,596.00",9.97K
6/6/2021,"35,543.00","36,238.00","35,496.00","35,782.00",6.51K
5/6/2021,"36,844.00","37,690.30","35,296.00","35,543.00",6.59K
4/6/2021,"39,209.00","39,209.00","36,532.00","36,854.00",5.93K
3/6/2021,"37,590.00","39,209.00","37,371.00","39,209.00",5.75K
2/6/2021,"36,672.60","38,053.00","36,192.30","37,590.00",3.97K
1/6/2021,"37,305.00","37,624.80","35,928.00","36,672.60",5.29K
31/05/2021,"35,615.00","37,305.00","34,527.00","37,305.00",5.98K
30/05/2021,"34,570.00","36,138.00","33,680.00","35,615.00",6.02K
29/05/2021,"35,667.00","36,910.50","33,681.00","34,570.00",7.76K
28/05/2021,"38,484.70","38,484.70","35,028.00","35,667.00",10.22K
27/05/2021,"39,301.00","40,120.00","37,381.00","38,435.00",5.55K
26/05/2021,"38,363.00","40,497.80","38,020.20","39,301.00",8.61K
25/05/2021,"38,772.90","39,761.00","36,760.50","38,363.00",7.77K
24/05/2021,"34,730.30","39,201.00","34,730.30","38,772.90",15.13K
23/05/2021,"37,585.00","38,186.00","32,623.00","34,730.30",25.99K
22/05/2021,"37,415.00","38,662.00","36,150.00","37,585.00",13.56K
21/05/2021,"40,550.10","41,500.00","35,188.00","37,415.00",23.31K
20/05/2021,"36,755.00","41,827.00","35,198.40","40,578.00",25.60K
19/05/2021,"42,935.00","42,935.00","35,303.40","36,755.00",67.82K
18/05/2021,"43,544.00","45,474.00","42,611.80","42,935.00",10.72K
17/05/2021,"46,569.00","46,569.00","42,304.00","43,544.00",37.72K
16/05/2021,"46,784.90","49,460.00","45,340.00","46,582.90",19.06K
15/05/2021,"49,917.00","50,526.20","46,784.90","46,784.90",9.49K
14/05/2021,"49,747.00","51,168.00","49,289.00","49,917.00",6.05K
13/05/2021,"49,725.00","51,154.00","48,120.60","49,747.00",21.16K
12/5/2021,"56,715.00","57,688.00","49,725.00","49,725.00",14.96K
11/5/2021,"55,851.00","56,724.00","54,789.00","56,715.00",7.69K
10/5/2021,"58,276.00","59,454.30","55,448.00","55,851.00",13.49K
9/5/2021,"58,894.00","58,956.50","56,977.00","58,276.00",8.48K
8/5/2021,"57,349.00","59,327.00","57,317.00","58,894.00",7.61K
7/5/2021,"56,451.00","58,101.00","55,606.00","57,349.00",6.93K
6/5/2021,"57,487.00","57,843.00","55,897.00","56,451.00",10.44K
5/5/2021,"52,960.00","57,477.00","52,960.00","57,477.00",7.66K
4/5/2021,"57,147.00","57,147.00","53,264.00","53,264.00",10.03K
3/5/2021,"56,605.00","58,686.00","56,605.00","57,147.00",7.63K
2/5/2021,"57,774.00","57,774.00","56,385.00","56,605.00",4.20K
1/5/2021,"57,634.70","58,265.00","57,259.00","57,774.00",4.32K
30/04/2021,"53,566.00","57,637.00","53,339.00","57,637.00",7.86K
29/04/2021,"54,860.00","54,860.00","52,631.00","53,566.00",7.08K
28/04/2021,"55,044.00","55,575.00","54,090.00","54,860.00",5.76K
27/04/2021,"54,103.00","55,215.00","53,660.00","55,044.00",7.24K
26/04/2021,"49,129.00","54,214.00","49,129.00","54,103.00",11.01K
25/04/2021,"50,167.00","50,539.00","48,409.80","49,116.30",9.60K
24/04/2021,"51,139.00","51,139.00","49,572.00","50,167.00",5.98K
23/04/2021,"51,781.30","51,781.30","48,719.60","51,139.00",17.25K
22/04/2021,"53,822.00","55,067.00","51,781.30","51,781.30",12.69K
21/04/2021,"56,476.00","56,476.00","53,822.00","53,822.00",7.10K
20/04/2021,"55,639.00","56,950.00","54,398.00","56,476.00",8.39K
19/04/2021,"56,173.00","57,359.00","54,912.80","55,639.00",8.57K
18/04/2021,"59,970.00","60,223.00","54,416.80","56,163.00",26.33K
17/04/2021,"61,325.00","62,367.70","59,970.00","59,970.00",7.02K
16/04/2021,"63,196.00","63,453.00","60,286.00","61,325.00",11.54K
15/04/2021,"62,907.00","63,475.00","62,348.00","63,196.00",6.61K
14/04/2021,"63,518.00","64,374.00","62,065.00","62,942.70",10.93K
13/04/2021,"59,900.00","63,518.00","59,900.00","63,518.00",11.26K
12/4/2021,"60,034.80","60,701.00","59,747.00","59,900.00",5.50K
11/4/2021,"59,823.80","60,486.00","59,411.00","60,034.80",4.65K
10/4/2021,"58,114.00","60,984.00","58,114.00","59,823.80",9.79K
9/4/2021,"58,110.00","58,683.00","57,849.00","58,114.00",3.75K
8/4/2021,"55,960.00","58,110.00","55,960.00","58,110.00",4.48K
7/4/2021,"57,991.00","58,490.00","55,960.00","55,960.00",8.85K
6/4/2021,"59,145.00","59,200.00","57,603.00","57,991.00",5.62K
5/4/2021,"58,240.00","59,145.00","57,034.00","59,145.00",5.59K
4/4/2021,"57,023.00","58,240.00","57,023.00","58,240.00",4.97K
3/4/2021,"58,959.00","59,499.00","57,023.00","57,023.00",6.63K
2/4/2021,"58,727.40","59,834.00","58,727.40","58,959.00",6.15K
1/4/2021,"58,796.00","59,172.90","58,498.00","58,727.40",4.35K
31/03/2021,"58,841.00","59,453.00","57,698.00","58,796.00",8.12K
30/03/2021,"57,672.30","59,349.00","57,278.00","58,841.00",7.87K
29/03/2021,"55,773.00","58,162.00","54,984.00","57,672.30",10.12K
28/03/2021,"55,886.00","56,326.00","55,089.00","55,773.00",4.21K
27/03/2021,"54,992.90","56,249.00","54,373.00","55,886.00",5.18K
26/03/2021,"51,363.00","54,992.90","51,363.00","54,992.90",7.71K
25/03/2021,"52,347.20","52,926.00","50,874.00","51,363.00",11.59K
24/03/2021,"54,331.00","56,919.00","52,347.20","52,347.20",14.08K
23/03/2021,"54,074.00","55,646.90","53,541.20","54,331.00",6.57K
22/03/2021,"57,368.00","58,036.00","54,074.00","54,074.00",8.72K
21/03/2021,"58,087.00","58,499.50","56,200.00","57,368.00",8.29K
20/03/2021,"58,074.00","59,421.00","58,074.00","58,087.00",6.78K
19/03/2021,"57,640.00","58,961.00","57,030.00","58,074.00",6.48K
18/03/2021,"58,870.00","59,799.00","57,580.00","57,640.00",7.24K
17/03/2021,"56,924.00","58,870.00","54,576.00","58,870.00",11.27K
16/03/2021,"55,644.00","56,924.00","54,049.00","56,924.00",10.49K
15/03/2021,"59,005.00","60,141.10","55,644.00","55,644.00",14.78K
14/03/2021,"61,207.00","61,468.00","59,005.00","59,005.00",6.64K
13/03/2021,"57,315.00","61,207.00","56,488.00","61,207.00",13.70K
12/3/2021,"57,869.00","57,869.00","55,946.00","57,315.00",9.56K
11/3/2021,"55,939.00","57,921.00","54,834.00","57,869.00",8.66K
10/3/2021,"54,950.00","57,033.00","53,698.70","55,955.20",10.68K
9/3/2021,"52,395.00","54,949.40","52,395.00","54,949.40",8.20K
8/3/2021,"51,031.20","52,395.00","49,821.00","52,395.00",6.15K
7/3/2021,"48,895.00","51,031.20","48,895.00","51,031.20",5.37K
6/3/2021,"48,811.00","49,043.10","47,515.40","48,895.00",4.21K
5/3/2021,"48,368.00","49,277.00","46,662.00","48,811.00",9.42K
4/3/2021,"50,425.00","51,556.00","48,059.00","48,368.00",9.56K
3/3/2021,"48,526.00","52,018.00","48,526.00","50,425.00",8.60K
2/3/2021,"49,572.00","49,572.00","47,453.60","48,526.00",8.37K
1/3/2021,"45,300.00","49,572.00","45,300.00","49,572.00",9.42K
28/02/2021,"46,217.00","46,360.50","43,380.00","45,300.00",13.54K
27/02/2021,"46,319.00","47,766.90","46,217.00","46,217.00",7.60K
26/02/2021,"47,144.00","48,250.00","45,320.00","46,319.00",22.33K
25/02/2021,"49,715.00","51,511.00","47,144.00","47,144.00",9.55K
24/02/2021,"48,888.00","51,043.00","47,179.00","49,715.00",12.00K
23/02/2021,"54,078.00","54,078.00","45,343.50","48,888.00",32.59K
22/02/2021,"57,376.00","57,376.00","48,383.00","54,078.00",27.31K
21/02/2021,"55,838.00","58,238.00","55,639.00","57,376.00",6.69K
20/02/2021,"55,847.00","57,352.00","55,182.00","55,838.00",11.63K
19/02/2021,"51,566.00","56,093.00","51,079.00","55,847.00",11.80K
18/02/2021,"52,060.00","52,433.00","51,356.90","51,566.00",5.87K
17/02/2021,"49,225.00","52,284.00","49,225.00","52,060.00",9.21K
16/02/2021,"47,941.00","49,533.50","47,643.00","49,225.00",13.04K
15/02/2021,"48,587.00","48,694.00","46,563.00","47,941.00",9.88K
14/02/2021,"47,177.00","49,279.00","47,177.00","48,587.00",7.34K
13/02/2021,"47,389.00","47,939.00","46,582.00","47,177.00",5.23K
12/2/2021,"47,966.00","48,540.00","47,072.00","47,389.00",10.79K
11/2/2021,"44,835.00","47,981.00","44,444.00","47,966.00",10.30K
10/2/2021,"46,486.00","47,056.00","44,541.00","44,835.00",10.02K
9/2/2021,"46,440.00","48,004.00","45,882.00","46,486.00",15.90K
8/2/2021,"38,841.00","46,440.00","38,250.00","46,440.00",24.79K
7/2/2021,"39,257.00","39,561.00","38,061.00","38,841.00",7.63K
6/2/2021,"38,260.00","40,780.00","38,260.00","39,257.00",10.18K
5/2/2021,"36,975.00","38,260.00","36,759.00","38,260.00",4.48K
4/2/2021,"37,677.00","37,998.00","36,521.00","36,975.00",6.42K
3/2/2021,"35,563.00","37,677.00","35,563.00","37,677.00",8.80K
2/2/2021,"33,559.00","35,960.00","33,559.00","35,563.00",7.01K
1/2/2021,"33,141.00","34,460.10","32,595.00","33,559.00",5.30K
31/01/2021,"34,334.00","34,334.00","32,270.00","33,141.00",5.82K
30/01/2021,"34,268.00","34,791.00","33,136.60","34,334.00",7.29K
29/01/2021,"33,350.00","38,056.00","32,466.00","34,280.70",28.64K
28/01/2021,"30,454.00","33,418.00","30,344.00","33,331.00",9.17K
27/01/2021,"32,519.00","32,519.00","29,815.00","30,454.00",14.77K
26/01/2021,"32,268.10","32,735.10","31,434.00","32,519.00",8.54K
25/01/2021,"32,298.00","34,693.00","32,268.10","32,268.10",9.23K
24/01/2021,"32,099.00","32,830.00","31,481.00","32,298.00",5.89K
23/01/2021,"33,062.00","33,062.00","31,773.00","32,099.00",7.07K
22/01/2021,"30,852.00","33,631.00","28,991.00","33,062.00",15.72K
21/01/2021,"35,522.00","35,522.00","30,609.00","30,873.00",22.35K
20/01/2021,"35,915.00","36,263.00","33,447.00","35,521.10",14.14K
19/01/2021,"36,699.00","37,673.00","35,958.00","35,958.00",9.61K
18/01/2021,"35,913.00","36,906.00","35,180.00","36,699.00",8.41K
17/01/2021,"36,061.00","36,570.00","33,914.00","35,903.00",9.85K
16/01/2021,"36,741.00","37,750.00","35,809.00","36,055.00",10.84K
15/01/2021,"39,145.00","39,476.00","35,268.00","36,741.00",15.55K
14/01/2021,"37,374.00","39,750.00","37,193.00","39,170.00",12.97K
13/01/2021,"34,106.00","37,418.00","33,160.00","37,375.00",14.89K
12/1/2021,"35,448.00","35,838.60","33,616.00","34,103.00",22.18K
11/1/2021,"38,226.00","38,226.00","31,842.00","35,476.00",48.04K
10/1/2021,"40,171.00","41,209.30","37,436.00","38,226.00",19.01K
9/1/2021,"40,509.00","41,046.00","38,966.00","40,171.00",8.17K
8/1/2021,"39,407.00","41,616.00","37,723.00","40,509.00",21.79K
7/1/2021,"36,755.00","39,672.00","36,755.00","39,407.00",22.11K
6/1/2021,"33,986.00","36,755.00","33,901.00","36,755.00",18.62K
5/1/2021,"32,020.00","33,996.00","30,979.10","33,996.00",14.48K
4/1/2021,"32,971.00","33,403.00","29,178.00","32,020.00",24.68K
3/1/2021,"32,183.00","34,253.00","32,110.00","32,971.00",18.91K
2/1/2021,"29,346.00","33,168.00","29,192.00","32,185.00",22.01K
1/1/2021,"28,933.00","29,498.00","28,932.00","29,346.00",8.33K
31/12/2020,"28,880.00","29,133.00","28,358.00","28,933.00",12.22K
30/12/2020,"27,316.00","28,892.00","27,316.00","28,880.00",10.51K
29/12/2020,"27,058.00","27,315.00","25,923.00","27,315.00",8.92K
28/12/2020,"26,241.00","27,308.00","26,241.00","27,058.00",7.60K
27/12/2020,"26,410.00","28,051.10","26,241.00","26,241.00",17.96K
26/12/2020,"24,717.00","26,577.00","24,566.00","26,412.00",13.15K
25/12/2020,"23,743.00","24,717.00","23,491.00","24,717.00",13.78K
24/12/2020,"23,234.00","23,735.00","22,860.00","23,735.00",4.75K
23/12/2020,"23,805.00","23,916.00","22,917.00","23,234.00",12.07K
22/12/2020,"22,701.00","23,805.00","22,489.70","23,805.00",7.41K
21/12/2020,"23,432.70","23,901.00","22,483.00","22,701.00",14.18K
20/12/2020,"23,804.00","24,099.00","23,331.70","23,427.00",9.60K
19/12/2020,"23,127.00","24,058.00","22,966.00","23,804.00",9.67K
18/12/2020,"22,806.60","23,142.00","22,544.00","23,127.00",7.28K
17/12/2020,"21,322.00","23,492.00","21,322.00","22,806.60",22.87K
16/12/2020,"19,459.00","21,322.00","19,388.00","21,322.00",21.07K
15/12/2020,"19,282.00","19,548.00","19,135.00","19,459.00",6.93K
14/12/2020,"19,180.00","19,281.00","19,076.00","19,281.00",2.53K
13/12/2020,"18,818.00","19,338.10","18,747.00","19,180.00",4.83K
12/12/2020,"18,050.00","18,821.00","18,050.00","18,810.60",3.68K
11/12/2020,"18,260.00","18,260.00","17,764.00","18,050.00",6.57K
10/12/2020,"18,560.00","18,560.00","18,155.00","18,260.00",3.66K
9/12/2020,"18,337.00","18,630.00","17,827.00","18,560.00",9.77K
8/12/2020,"19,196.00","19,299.00","18,335.00","18,335.00",9.62K
7/12/2020,"19,410.00","19,410.00","18,959.40","19,196.00",2.29K
6/12/2020,"19,157.00","19,410.00","19,015.60","19,410.00",4.33K
5/12/2020,"18,657.00","19,157.00","18,657.00","19,157.00",3.66K
4/12/2020,"19,452.00","19,452.00","18,657.00","18,657.00",8.65K
3/12/2020,"19,241.00","19,560.00","18,999.40","19,447.00",5.25K
2/12/2020,"18,807.00","19,275.00","18,538.00","19,241.00",7.63K
1/12/2020,"19,695.00","19,733.00","18,727.00","18,807.00",21.94K
30/11/2020,"18,196.00","19,723.00","18,196.00","19,686.00",14.95K
29/11/2020,"17,746.00","18,212.00","17,579.20","18,196.00",3.99K
28/11/2020,"17,169.30","17,800.00","16,997.00","17,746.00",5.75K
27/11/2020,"17,211.70","17,492.00","16,614.90","17,169.30",11.21K
26/11/2020,"18,727.00","18,824.00","16,592.00","17,219.00",34.34K
25/11/2020,"19,134.80","19,303.00","18,730.00","18,730.00",13.48K
24/11/2020,"18,373.00","19,349.00","18,357.00","19,134.80",14.94K
23/11/2020,"18,399.00","18,655.00","18,158.00","18,373.00",8.76K
22/11/2020,"18,660.00","18,668.00","18,122.00","18,399.00",9.10K
21/11/2020,"18,669.00","18,944.50","18,521.00","18,660.00",6.62K
20/11/2020,"17,810.00","18,699.70","17,810.00","18,669.00",7.97K
19/11/2020,"17,773.00","18,140.00","17,486.00","17,810.00",5.57K
18/11/2020,"17,674.90","18,212.00","17,378.60","17,773.00",17.52K
17/11/2020,"16,710.00","17,740.00","16,627.00","17,674.90",12.21K
16/11/2020,"15,962.20","16,827.60","15,906.00","16,710.00",6.52K
15/11/2020,"16,057.00","16,095.00","15,871.00","15,962.20",2.56K
14/11/2020,"16,310.00","16,310.00","15,833.00","16,058.30",5.09K
13/11/2020,"16,296.20","16,405.00","16,079.00","16,310.00",7.70K
12/11/2020,"15,710.00","16,294.00","15,656.00","16,294.00",12.30K
11/11/2020,"15,312.00","15,911.60","15,312.00","15,710.00",6.94K
10/11/2020,"15,329.00","15,402.00","15,177.00","15,312.00",3.74K
9/11/2020,"15,501.00","15,687.00","15,063.70","15,329.00",8.95K
8/11/2020,"14,844.10","15,554.20","14,844.10","15,501.00",6.47K
7/11/2020,"15,571.70","15,610.00","14,734.00","14,844.10",14.37K
6/11/2020,"15,568.00","15,876.00","15,441.00","15,571.70",12.10K
5/11/2020,"14,160.00","15,574.00","14,160.00","15,574.00",15.90K
4/11/2020,"14,025.00","14,160.00","13,643.00","14,160.00",10.10K
3/11/2020,"13,562.00","14,025.00","13,401.00","14,025.00",5.81K
2/11/2020,"13,756.00","13,828.50","13,414.00","13,563.00",6.59K
1/11/2020,"13,788.00","13,829.00","13,679.50","13,756.00",3.11K
31/10/2020,"13,568.00","13,958.00","13,499.00","13,788.00",8.95K
30/10/2020,"13,451.00","13,642.20","13,250.00","13,568.00",4.66K
29/10/2020,"13,272.00","13,555.10","13,153.00","13,451.00",4.07K
28/10/2020,"13,626.30","13,763.00","13,041.20","13,272.00",7.11K
27/10/2020,"13,061.00","13,703.50","13,061.00","13,626.30",8.98K
26/10/2020,"13,037.00","13,205.00","12,863.00","13,061.00",3.68K
25/10/2020,"13,127.00","13,298.00","12,990.00","13,037.00",3.63K
