date,SSI,VND,HPG,SJS,NKG,MWG,HCM,VGC,VNM,CTD
9/24/2020,9.670000076,3.5,14.27000046,NULL,5.460000038,32.63999939,19.88999939,19.85000038,91.51999664,53.86999893
9/25/2020,9.609999657,3.730000019,14.32999992,24.10000038,5.510000229,32.40999985,19.40999985,19.85000038,94.95999908,52.68000031
9/28/2020,9.869999886,3.779999971,14.68999958,23.89999962,5.619999886,33.22000122,19.88999939,19.85000038,94.69999695,51.13000107
9/29/2020,9.789999962,3.769999981,14.65999985,NULL,5.480000019,33.38000107,19.94000053,19.85000038,95.04000092,49.50999832
9/30/2020,9.899999619,3.769999981,14.68999958,23.39999962,5.5,33.59999847,20.18000031,19.85000038,93.91000366,51.13000107
10/1/2020,10.39999962,3.910000086,15.02000046,23.60000038,5.5,33.86000061,21.29000092,19.68000031,93.30000305,50.97999954
10/2/2020,10.36999989,3.880000114,14.85999966,23.29999924,5.420000076,33.54000092,20.95000076,19.80999947,93.04000092,50.75999832
10/5/2020,10.65999985,3.789999962,15.22000027,23.70000076,5.429999828,33.54000092,21.37999916,19.77000046,93.91000366,49.50999832
10/6/2020,10.60000038,3.890000105,15.72000027,23.70000076,5.429999828,33.93000031,21.13999939,19.77000046,92.95999908,47.65999985
10/7/2020,10.43000031,3.890000105,15.47000027,23.60000038,5.53000021,34.70000076,20.95000076,19.85000038,92.77999878,44.70000076
10/8/2020,10.43000031,3.900000095,15.63000011,23.5,5.550000191,35.31000137,21.19000053,20.20000076,93.04000092,45.15000153
10/9/2020,10.52000046,3.920000076,15.85999966,23.39999962,5.679999828,35.15000153,21.67000008,19.85000038,93.12999725,45.36999893
10/12/2020,10.43000031,3.920000076,15.72000027,22.5,5.630000114,34.66999817,21.29000092,19.89999962,93.38999939,47.65999985
10/13/2020,10.25,3.900000095,15.57999992,22.5,5.619999886,34.22000122,21.13999939,19.89999962,93.48000336,46.33000183
10/14/2020,10.56999969,3.940000057,15.77000046,22.95000076,5.539999962,35.15000153,21.47999954,20.20000076,93.38999939,45.29999924
10/15/2020,10.60000038,3.920000076,16.15999985,NULL,5.559999943,35.27999878,21.47999954,19.85000038,93.65000153,42.86000061
10/16/2020,10.60000038,3.829999924,16.19000053,22.95000076,5.619999886,34.95999908,21.56999969,19.85000038,92.34999847,40.20000076
10/19/2020,10.72000027,3.769999981,16.07999992,NULL,5.690000057,34.91999817,22.01000023,19.71999931,92.51999664,42.70999908
10/20/2020,10.63000011,3.640000105,16.32999992,NULL,5.820000172,34.91999817,22.10000038,19.71999931,92.77999878,44.18999863
10/21/2020,10.34000015,3.680000067,16.19000053,NULL,5.699999809,34.59999847,21.13999939,19.71999931,95.65000153,43.08000183
10/22/2020,10.52000046,3.630000114,16.46999931,24.60000038,5.679999828,35.47999954,21.43000031,19.71999931,96.08999634,42.70999908
10/23/2020,10.46000004,3.75,17.19000053,25.54999924,5.710000038,35.97000122,21.23999977,19.89999962,95.30000305,42.04000092
10/26/2020,10.27999973,3.769999981,17.13999939,24.79999924,5.71999979,35.97000122,21.04999924,19.85000038,93.38999939,41.75
10/27/2020,10.05000019,3.890000105,17.46999931,24.35000038,5.800000191,35.97000122,20.65999985,19.85000038,92.95999908,41.22999954
10/28/2020,9.760000229,3.829999924,16.90999985,23.29999924,5.570000172,34.34000015,19.79999924,19.85000038,93.91000366,41.22999954
10/29/2020,9.989999771,3.859999895,17.03000069,24.20000076,5.449999809,33.45000076,19.94000053,19.94000053,93.55999756,41.75
10/30/2020,9.989999771,3.940000057,NULL,24.04999924,5.389999866,34.24000168,19.88999939,20.03000069,93.65000153,41.66999817
11/2/2020,10.02000046,4.210000038,17.03000069,NULL,5.53000021,34.79000092,20.37000084,20.03000069,93.91000366,41.75
11/3/2020,10.14000034,4.239999771,17.07999992,23.60000038,5.53000021,35.04999924,20.89999962,19.94000053,94.51999664,41.29999924
11/4/2020,10.22000027,4.239999771,17.04999924,24.10000038,5.559999943,34.91999817,21.04999924,19.94000053,94.61000061,41.29999924
11/5/2020,10.07999992,4.239999771,16.82999992,NULL,5.480000019,34.91999817,20.95000076,19.97999954,94.61000061,42.11999893
11/6/2020,10.02000046,4.170000076,16.90999985,23.64999962,5.46999979,34.34000015,20.79999924,19.94000053,93.48000336,41.97000122
11/9/2020,10.22000027,4.230000019,17.53000069,24.39999962,5.659999847,34.56000137,21.37999916,19.85000038,93.48000336,NULL
11/10/2020,10.34000015,4.340000153,17.40999985,24.35000038,5.650000095,34.65999985,21.86000061,19.94000053,93.04000092,45.06999969
11/11/2020,10.22000027,4.28000021,17.40999985,25.60000038,6.039999962,35.31999969,21.67000008,19.89999962,93.38999939,45.52000046
11/12/2020,10.22000027,4.199999809,17.5,25.60000038,6.460000038,36.33000183,21.71999931,20.03000069,93.12999725,45.81000137
11/13/2020,10.39999962,4.230000019,17.78000069,25.20000076,6.570000172,36.33000183,22.01000023,21.40999985,93.55999756,45.52000046
11/16/2020,10.34000015,4.210000038,17.94000053,24.79999924,7.03000021,35.86999893,21.62000084,22.87000084,95.12999725,46.40000153
11/17/2020,10.65999985,4.21999979,18.55999947,NULL,7.489999771,36.61999893,22.10000038,23.30999947,95.38999939,46.40000153
11/18/2020,10.75,4.28000021,19.25,27.29999924,7.980000019,36.16999817,22.29999924,22.44000053,96.44000244,46.77000046
11/19/2020,10.77999973,4.460000038,19.59000015,26.89999962,8.020000458,36.61999893,22.38999939,22.53000069,96.16999817,45.65999985
11/20/2020,10.63000011,4.480000019,19.86000061,27.20000076,7.71999979,36.22999954,22.48999977,22.44000053,95.30000305,45.22000122
11/23/2020,10.93000031,4.619999886,20.86000061,26.89999962,7.75,37.02000046,23.29999924,22.87000084,96.08999634,46.63000107
11/24/2020,11.06999969,4.650000095,20.86000061,26.54999924,7.690000057,36.61999893,23.54000092,22.48999977,95.55999756,46.47999954
11/25/2020,11.22000027,4.659999847,19.80999947,26.39999962,7.460000038,36.61999893,23.35000038,22.75,95.48000336,47.13999939
11/26/2020,11.18999958,4.590000153,19.53000069,NULL,7.949999809,36.88999939,23.26000023,24.17000008,94.08999634,47.29000092
11/27/2020,11.30000019,4.710000038,20.17000008,26.39999962,8.020000458,37.77000046,23.63999939,NULL,95.38999939,47.06999969
11/30/2020,11.25,4.909999847,19.75,26.89999962,7.789999962,37.93000031,23.26000023,22.87000084,94.77999878,47.43999863
12/1/2020,11.32999992,4.929999828,19.80999947,26.79999924,7.949999809,37.93000031,23.59000015,22.01000023,95.22000122,47.36000061
12/2/2020,11.51000023,4.809999943,19.63999939,NULL,7.789999962,37.27999878,23.73999977,22.22999954,94.77999878,47.13999939
12/3/2020,11.80000019,NULL,20.5,27.79999924,8.109999657,37.50999832,23.93000031,22.01000023,95.65000153,46.25999832
12/4/2020,11.71000004,5.349999905,20.55999947,27.79999924,8.569999695,37.25,23.59000015,22.10000038,94.95999908,45.65999985
12/7/2020,12.01000023,5.619999886,21.25,27.5,9.170000076,37.38000107,23.82999992,22.10000038,95.38999939,46.25999832
12/8/2020,12.78999996,5.610000134,21.37000084,NULL,9.300000191,37.43999863,25.46999931,22.13999939,97.38999939,49.43000031
12/9/2020,13.26000023,5.539999962,21.42000008,NULL,9.359999657,37.59999847,26.22999954,22.10000038,97.91000366,51.72000122
12/10/2020,13.31999969,5.920000076,20.92000008,NULL,NULL,37.20999908,25.79999924,22.10000038,98.61000061,52.09000015
12/11/2020,13.76000023,6.329999924,21.59000015,26.10000038,9.460000038,37.38000107,26.37999916,22.10000038,96.69999695,52.09000015
12/14/2020,14.68999958,6.75,21.84000015,26.5,9.56000042,37.83000183,27.62999916,22.18000031,97.04000092,51.95000076
12/15/2020,14.89999962,6.639999866,21.47999954,NULL,9.460000038,37.70000076,27.44000053,23.04999924,NULL,52.61000061
12/16/2020,14.63000011,6.619999886,21.59000015,26.20000076,9.68999958,37.77000046,27.04999924,23.56999969,NULL,53.5
12/17/2020,14.63000011,7.079999924,20.95000076,25.70000076,9.859999657,37.11999893,26.47999954,22.48999977,96.51999664,52.02000046
12/18/2020,15.65999985,7.360000134,21.47999954,25.39999962,9.949999809,37.59999847,28.05999947,23.12999916,95.55999756,52.31000137
12/21/2020,16.73999977,7.309999943,21.45000076,25.79999924,9.989999771,NULL,29.54999924,23.09000015,95.83000183,52.54000092
12/22/2020,17.29000092,7.210000038,21.88999939,25.85000038,10.18999958,39.20999908,29.45000076,23.21999931,94.51999664,52.83000183
12/23/2020,16.81999969,7.360000134,22.26000023,NULL,10.26000023,38.61999893,28.25,23.09000015,94.77999878,54.52999878
12/24/2020,16.55999947,7.510000229,22.22999954,25.5,10.18999958,38.15999985,27.87000084,23.12999916,94.51999664,54.59999847
12/25/2020,17.70000076,7.380000114,22.67000008,NULL,10.14999962,38.75,29.79000092,23.12999916,94.95999908,54.68000031
12/28/2020,18.70000076,7.349999905,23.12000084,27.20000076,10.18999958,38.36000061,30.70000076,23.43000031,94.61000061,55.27000046
12/29/2020,18.52000046,7.360000134,23.14999962,27.64999962,10.09000015,38.33000183,30.12999916,23.95000076,94.61000061,58.74000168
12/30/2020,18.39999962,7.260000229,22.76000023,28.5,9.920000076,38.36000061,29.54999924,24.17000008,95.04000092,58.59000015
12/31/2020,19.34000015,6.940000057,23.05999947,28.14999962,10.05000019,38.88000107,30.18000031,24.07999992,97.23000336,57.40999985
1/4/2021,19.75,7.269999981,23.54000092,28.39999962,10.72000027,39.43999863,30.75,NULL,96.36000061,56.52999878
1/5/2021,19.71999931,7.099999905,23.55999947,NULL,10.72000027,39.86000061,30.37000084,23.61000061,96.87999725,56.52999878
1/6/2021,19.86000061,7.53000021,23.80999947,27.70000076,10.65999985,39.66999817,30.37000084,23.21999931,98.29000092,56.29999924
1/7/2021,20.10000038,7.789999962,23.80999947,29.60000038,10.72000027,39.5,31.04000092,23.30999947,101.7099991,56.00999832
1/8/2021,19.95000076,7.519999981,23.79000092,29.79999924,10.65999985,39.83000183,31.32999992,23.47999954,102.0599976,56.81999969
1/11/2021,19.60000038,NULL,23.95000076,29.79999924,10.61999989,41.27000046,30.65999985,23.56999969,100.4800034,58.08000183
1/12/2021,19.92000008,6.920000076,24.97999954,NULL,10.93000031,41.27000046,31.04000092,23.21999931,99.25,62.13999939
1/13/2021,19.56999969,7.099999905,24.87000084,29.45000076,10.78999996,41.27000046,30.61000061,23.21999931,99.94999695,62.22000122
1/14/2021,20.64999962,6.860000134,24.72999954,29.20000076,10.76000023,41.81999969,32.34000015,24.81999969,99.43000031,62.06999969
1/15/2021,21.59000015,6.840000153,24.76000023,29.29999924,10.85999966,41.79000092,32.81999969,26.54000092,94.51000214,61.40000153
1/18/2021,21.20999908,6.400000095,24.81999969,NULL,11.22999954,41.33000183,NULL,28.39999962,95.65000153,62.06999969
1/19/2021,19.75,5.960000038,23.14999962,27.89999962,10.59000015,39.24000168,29.79000092,26.76000023,96.79000092,57.86000061
1/20/2021,19.45000076,5.539999962,23.20000076,28.20000076,10.39000034,40.15999985,29.79000092,28.61000061,95.38999939,57.86000061
1/21/2021,20.18000031,5.75,24.59000015,28.64999962,10.93000031,40.88000107,30.27000046,27.62000084,94.94999695,59.11000061
1/22/2021,19.71999931,5.369999886,24.29000092,NULL,11.09000015,41.59000015,29.60000038,29.52000046,93.63999939,59.04000092
1/25/2021,19.69000053,5.639999866,24.31999969,29.95000076,11.80000019,43.15999985,30.18000031,30.37999916,90.65000153,59.47999954
1/26/2021,18.70000076,6.039999962,23.54000092,30.29999924,11.39000034,43.15999985,28.63999939,31.45999908,84.33000183,58.52000046
1/27/2021,17.40999985,6.260000229,22.42000008,32.40000153,10.81999969,43.65999985,26.67000008,33.02000046,90.20999908,56.00999832
1/28/2021,16.20999908,6.460000038,20.86000061,31.89999962,10.09000015,40.61000061,24.84000015,30.72999954,90.12999725,52.09000015
1/29/2021,16.81999969,6.380000114,21.78000069,34.09999847,10.39000034,43.38999939,25.85000038,29.43000031,93.37000275,54.68000031
2/1/2021,15.65999985,6.650000095,21.34000015,32.70000076,9.68999958,40.45000076,24.06999969,28.47999954,96.26999664,50.90999985
2/2/2021,16.23999977,6.869999886,22.53000069,32.70000076,9.68999958,41.86000061,24.60000038,29.55999947,95.48000336,50.24000168
2/3/2021,17.35000038,6.75,23.37000084,34.59999847,10.22000027,41.68999863,26.22999954,30.17000008,96.18000031,52.45999908
2/4/2021,17.35000038,6.769999981,23.26000023,34.45000076,10.26000023,42.02000046,26.22999954,30.37999916,92.41000366,51.95000076
2/5/2021,18.39999962,6.710000038,23.64999962,35.79999924,10.31999969,42.66999817,26.90999985,31.51000023,94.77999878,52.75999832
2/8/2021,17.87999916,6.760000229,22.76000023,36.79999924,9.789999962,42.02000046,26.37999916,31.06999969,95.38999939,50.68999863
2/9/2021,18.54999924,6.820000172,23.26000023,36.40000153,10.05000019,42.34999847,27.10000038,31.77000046,95.65000153,50.97999954
2/17/2021,19.60000038,6.829999924,24.18000031,37.65000153,10.65999985,45.13000107,28.25,31.06999969,94.77999878,53.41999817
2/18/2021,19.45000076,6.789999962,24.39999962,39.70000076,10.52000046,45.61999893,28.05999947,32.33000183,94.33999634,54.09000015
2/19/2021,19.37000084,7.159999847,24.18000031,42.45000076,10.85999966,NULL,27.92000008,32.20000076,93.90000153,53.86999893
2/22/2021,19.19000053,7.110000134,24.14999962,42.45000076,10.96000004,44.79999924,28.15999985,32.02000046,92.83999634,56.00999832
2/23/2021,19.62999916,7.079999924,24.09000015,41.79999924,11.06000042,44.54000092,28.45000076,31.94000053,91.79000092,56.22999954
2/24/2021,19.54000092,6.789999962,24.26000023,41.09999847,10.93000031,43.75,28.05999947,31.06999969,91.97000122,55.41999817
2/25/2021,19.54000092,6.75,24.56999969,40.5,11.06000042,44.36999893,28.15999985,31.06999969,92.66999817,55.27000046
2/26/2021,19.39999962,7.039999962,25.37000084,40.40000153,11.82999992,44.15000153,28.01000023,31.03000069,92.05999756,54.59999847
3/1/2021,20.45000076,6.929999828,25.70999908,41.20000076,12.63000011,44.08000183,29.73999977,30.12999916,91.69999695,55.70999908
3/2/2021,20.47999954,7.039999962,25.97999954,40.29999924,12.80000019,44.40999985,29.79000092,29.95000076,90.73999786,55.56000137
3/3/2021,20.36000061,7.309999943,26.04000092,39.20000076,13.56999969,44.54000092,29.93000031,28.92000008,90.38999939,55.27000046
3/4/2021,19.54000092,7.210000038,25.54000092,37.90000153,13.34000015,43.43000031,29.12000084,29.09000015,89.69000244,53.86999893
3/5/2021,19.54000092,7.139999866,25.59000015,NULL,13.56999969,43.22999954,29.79000092,29.26000023,88.19000244,53.13000107
3/8/2021,19.60000038,6.989999771,25.76000023,NULL,14.51000023,42.77000046,30.37000084,29.69000053,88.72000122,54.00999832
3/9/2021,19.30999947,7.050000191,25.51000023,40.59999847,14.40999985,41.88999939,29.97999954,29.43000031,90.20999908,57.77999878
3/10/2021,19.34000015,7.309999943,25.37000084,41.20000076,14.44999981,42.66999817,30.79999924,29.43000031,89.69000244,57.77999878
3/11/2021,19.82999992,7.539999962,25.81999969,40.54999924,14.75,43.33000183,31.32999992,29.35000038,89.69000244,57.63000107
3/12/2021,19.56999969,7.460000038,25.84000015,NULL,14.60999966,42.86999893,31.22999954,29.26000023,88.62999725,57.49000168
3/15/2021,19.39999962,7.25,25.87000084,NULL,14.51000023,43.38999939,30.79999924,29.35000038,88.19000244,58.74000168
3/16/2021,19.10000038,7.090000153,25.64999962,39.90000153,14.71000004,43.56000137,30.21999931,29.78000069,89.94999695,58.29999924
3/17/2021,19.04999924,7.090000153,25.76000023,39.5,14.75,43.43000031,30.55999947,29.55999947,89.25,57.56000137
3/18/2021,19.45000076,7.050000191,25.93000031,NULL,15.18000031,43.68999863,30.98999977,29.35000038,88.45999908,57.49000168
3/19/2021,19.45000076,7.139999866,26.22999954,39.40000153,15.52000046,43.49000168,31.42000008,29.78000069,87.93000031,57.49000168
3/22/2021,19.51000023,7.409999847,26.01000023,38.45000076,15.52000046,43.13000107,30.79999924,29.73999977,86.61000061,56.15999985
3/23/2021,19.21999931,8.140000343,25.93000031,37.5,15.11999989,42.84000015,30.21999931,30.98999977,86.44000244,56.08000183
3/24/2021,18.29000092,8.170000076,25.29000092,36.65000153,14.55000019,42.47999954,28.82999992,30.77000046,85.47000122,54.15999985
3/25/2021,17.98999977,8.340000153,25.04000092,NULL,14.55000019,42.11999893,28.82999992,30.81999969,86.87999725,54.00999832
3/26/2021,18.04999924,8.710000038,25.70999908,35.5,14.60999966,42.50999832,28.45000076,30.37999916,87.05000305,52.54000092
3/29/2021,18.34000015,8.760000229,25.76000023,37.95000076,15.07999992,42.54000092,29.26000023,31.42000008,86.34999847,54.31000137
3/30/2021,18.57999992,9.279999733,25.84000015,39.45000076,15.59000015,42.31000137,29.88999939,30.20999908,88.62999725,54.45999908
3/31/2021,18.54999924,9.010000229,26.04000092,39.5,16.02000046,42.40999985,29.69000053,31.06999969,90.12999725,53.86999893
4/1/2021,19.82999992,9.229999542,26.97999954,41.20000076,16.09000015,43.91999817,31.42000008,30.72999954,90.04000092,54.59999847
4/2/2021,20.04000092,8.979999542,27.29000092,41.70000076,15.94999981,44.08000183,31.42000008,30.20999908,89.06999969,54.38000107
4/5/2021,20.45000076,9.210000038,27.43000031,41.59999847,16.12000084,43.84999847,NULL,30.29999924,87.83999634,53.41999817
4/6/2021,20.45000076,9.279999733,27.48999977,41.5,15.89000034,43.59000015,31.70999908,30.20999908,87.66999817,53.20000076
4/7/2021,20.64999962,8.979999542,27.51000023,41.20000076,16.25,43.97999954,31.90999985,29.81999969,87.58000183,53.93999863
4/8/2021,20.55999947,8.710000038,27.45999908,40.90000153,16.31999969,43.81999969,31.76000023,29.12999916,87.75,53.34999847
4/9/2021,20.59000015,9.029999733,27.56999969,NULL,16.52000046,43.59000015,32.38000107,28.47999954,87.75,52.97999954
4/12/2021,21.31999969,8.659999847,28.48999977,43.29999924,16.65999985,44.11000061,33.25,28.47999954,87.13999939,52.24000168
4/13/2021,20.79999924,8.729999542,27.87999916,45.5,16.29000092,44.11000061,31.90999985,28.65999985,86.97000122,50.84000015
4/14/2021,NULL,8.880000114,29.48999977,48.65000153,16.55999947,44.27999878,32.58000183,28.56999969,85.02999878,51.72000122
4/15/2021,20.36000061,9.010000229,30.31999969,49.59999847,16.98999977,43.72000122,31.70999908,28.92000008,84.33000183,51.34999847
4/16/2021,19.86000061,9.229999542,30.37999916,47.90000153,17.09000015,43.81999969,30.75,28.82999992,87.13999939,50.16999817
4/19/2021,20.32999992,9.579999924,32.15999985,48.20000076,18.10000038,44.93000031,31.56999969,28.79000092,NULL,50.31999969
4/20/2021,19.92000008,9.550000191,31.82999992,49.84999847,18.03000069,46.59999847,30.75,30.77000046,87.31999969,51.13000107
4/22/2021,18.54999924,9.829999924,30.60000038,46.40000153,16.81999969,46.59999847,28.82999992,31.25,84.25,49.13999939
4/23/2021,19.28000069,10.31999969,31.37999916,47.59999847,17.32999992,48.22999954,30.27000046,30.12999916,83.98000336,49.88000107
4/26/2021,18.52000046,10.07999992,30.65999985,46.20000076,16.59000015,46.59999847,28.93000031,29.69000053,82.23000336,47.36000061
4/27/2021,18.57999992,10.35000038,31.31999969,46.59999847,16.93000031,46.40000153,28.82999992,29.64999962,82.05000305,46.18000031
4/28/2021,18.75,10.27999973,31.15999985,47.90000153,17.09000015,45.77999878,29.20999908,29.18000031,80.37999725,46.91999817
4/29/2021,19.04999924,10.19999981,32.33000183,47.45000076,17.43000031,46.08000183,29.5,28.56999969,80.73000336,47.43999863
5/4/2021,19.21999931,10.14999962,33.27000046,46.5,18.43000031,45.58000183,30.07999992,28.47999954,78.62999725,45.95999908
5/5/2021,19.62999916,10.22999954,32.99000168,46.29999924,18.5,46.08000183,30.65999985,28.47999954,76.34999847,46.25999832
5/6/2021,19.19000053,10.64999962,33.04999924,46.29999924,18.84000015,46.43999863,30.55999947,28.47999954,81.61000061,46.18000031
5/7/2021,19.10000038,11.06999969,33.83000183,44.5,20.11000061,45.84999847,30.51000023,28.47999954,80.02999878,43.29999924
5/10/2021,20.27000046,11.02000046,35.04999924,45.79999924,21.52000046,45.15999985,32.58000183,28.47999954,80.55999756,42.34000015
5/11/2021,19.97999954,11.22000027,34.5,46.90000153,21.11000061,44.95999908,31.32999992,28.39999962,79.41999817,43.74000168
5/12/2021,20.32999992,11.35000038,34.88999939,49.40000153,21.37999916,45.61999893,32.47999954,28.13999939,78.54000092,44.11000061
5/13/2021,20.47999954,11.35000038,34.22000122,NULL,21.31999969,45.77999878,33.68000031,27.28000069,76.51999664,42.63000107
5/14/2021,20.62000084,11.02000046,34.15999985,51.29999924,20.47999954,46.59999847,34.02000046,26.84000015,76.34999847,42.11999893
5/17/2021,20.70999908,11.44999981,34.43999863,53.79999924,20.28000069,46.27000046,33.25,27.29000092,76.79000092,41.38000107
5/18/2021,20.59000015,12.36999989,35.27999878,53.90000153,20.87999916,46.34000015,33.15000153,26.76000023,77.22000122,40.27000046
5/19/2021,21.03000069,12.60999966,36.77999878,55.5,21.01000023,46.34000015,34.06999969,26.04000092,78.27999878,40.11999893
5/20/2021,22.48999977,13.85999966,37.06000137,55.59999847,20.70999908,49.04999924,35.56000137,25.05999947,80.02999878,39.00999832
5/21/2021,22.78000069,15.22999954,36.5,NULL,20.44000053,47.54999924,34.79000092,26.12999916,79.41999817,39.75
5/24/2021,23.25,15.02999973,36.38999939,NULL,20.51000023,47.74000168,35.75,26.70999908,79.86000061,42.11999893
5/25/2021,23.88999939,14.18000031,37.5,54.70000076,21.28000069,47.74000168,35.99000168,25.95000076,79.41999817,42.86000061
5/26/2021,23.92000008,13.03999996,37.72000122,NULL,21.14999962,47.38000107,35.59999847,26.67000008,79.94000244,42.86000061
5/27/2021,23.13999939,14.32999992,37.16999817,53.79999924,20.97999954,46.56000137,34.88000107,27.73999977,79.41999817,42.77999878
5/28/2021,24.42000008,14.98999977,37.33000183,53.20000076,21.25,46.65999985,35.99000168,27.70000076,78.88999939,43.66999817
5/31/2021,25.94000053,15.81999969,39.88000107,52.09999847,22.09000015,45.29000092,37.72000122,27.29000092,78.44999695,45.81000137
6/1/2021,25.53000069,17.29000092,NULL,NULL,22.48999977,44.63999939,36.90000153,26.67000008,79.16000366,45.29999924
6/2/2021,26.87000084,17.77000046,40.86999893,53.09999847,22.59000015,45.38999939,38.25,25.90999985,78.54000092,45.59000015
6/3/2021,28.56999969,16.96999931,41.09000015,53.09999847,22.81999969,45.45000076,40.36000061,25.05999947,79.43000031,46.47999954
6/4/2021,28.47999954,17.45000076,41.25,52.20000076,23.43000031,44.95999908,40.16999817,25.31999969,79.69999695,45.88999939
6/7/2021,27.54999924,17.37000084,39.88000107,50.29999924,22.65999985,44.50999832,38.34000015,25.5,79.16000366,45.29999924
6/8/2021,25.70000076,16.70000076,37.84000015,49.29999924,21.07999992,44.47000122,35.70000076,26.21999931,81.91999817,45.52000046
6/9/2021,27.28000069,16.72999954,38.06999969,52.70000076,21.11000061,44.59999847,36.70999908,25.95000076,81.73999786,45.65999985
6/10/2021,27.45999908,17.04999924,39.04999924,53.79999924,20.18000031,44.24000168,36.65999985,26.12999916,82.18000031,45.65999985
6/11/2021,29.27000046,16.96999931,40.18999863,NULL,21.37999916,44.79999924,37.86000061,27.29000092,82.54000092,46.40000153
6/14/2021,30.95999908,17.88999939,40.56000137,53.90000153,21.81999969,45.15999985,40.50999832,27.02000046,81.55999756,46.54999924
6/15/2021,30.95999908,18.09000015,40.25999832,53.5,21.88999939,45.09000015,43.15000153,27.02000046,80.84999847,46.47999954
6/16/2021,29.42000008,17.96999931,39.20000076,53.70000076,21.25,44.79999924,42.75999832,26.85000038,81.83000183,46.47999954
6/17/2021,30.06999969,17.64999962,38.90000153,57.40000153,21.18000031,45.45000076,42.72000122,26.79999924,80.5,46.18000031
6/18/2021,30.06999969,18.44000053,39.43000031,61.40000153,22.29000092,46.11000061,42.86000061,26.85000038,80.5,46.18000031
6/21/2021,29.18000031,19.23999977,38.75,61.70000076,22.09000015,47.68000031,42.09000015,27.02000046,79.95999908,46.25999832
6/22/2021,29.47999954,18.87999916,39.13000107,60.90000153,21.52000046,47.74000168,42.75999832,26.85000038,78.80999756,46.33000183
6/23/2021,29.70999908,17.01000023,38.90000153,NULL,21.47999954,47.09000015,44.29999924,26.85000038,79.69999695,48.31999969
6/24/2021,29.88999939,17.69000053,38.29000092,55.79999924,21.47999954,47.09000015,43.43999863,26.48999977,79.25,48.40000153
6/25/2021,31.97999954,17.32999992,38.36999893,NULL,22.25,46.99000168,46.45999908,26.76000023,80.84999847,48.31999969
6/28/2021,32.09000015,16.62000084,39.65999985,57.20000076,23.79999924,47.58000183,47.09000015,26.53000069,80.31999969,48.77000046
6/29/2021,32.50999832,15.02999973,39.20000076,57.90000153,23.76000023,48.06999969,48.43000031,25.95000076,80.76000214,47.95000076
6/30/2021,32.75,15.77999973,38.97999954,57.5,23.79999924,49.70000076,49.11000061,26.04000092,80.05000305,47.81000137
7/1/2021,34.24000168,15.46000004,39.95999908,61.40000153,24.39999962,49.40999985,51.88999939,26.04000092,79.25,47.88000107
7/2/2021,34.47999954,16.37999916,39.58000183,60.09999847,24.62999916,51.27000046,52.36999893,26.39999962,77.30000305,47.65999985
7/5/2021,33.63999939,16.26000023,38.75,NULL,24.67000008,54.45000076,51.02999878,25.31999969,79.79000092,46.40000153
7/6/2021,31.31999969,15.02999973,36.33000183,NULL,22.95999908,50.68999863,47.47000122,25.40999985,78.54000092,45.06999969
7/7/2021,32.45000076,16.45999908,37.75999832,NULL,23.38999939,54.22000122,49.00999832,26.30999947,77.30000305,45.06999969
7/8/2021,32.38999939,16.45999908,37.08000183,56.40000153,23.05999947,56.40999985,48.63000107,26.39999962,76.68000031,46.47999954
7/9/2021,31.31999969,17.17000008,35.79999924,56.79999924,22.04999924,57.72000122,46.22000122,26.70999908,74.90000153,47.13999939
7/12/2021,29.47999954,16.57999992,34.02000046,NULL,20.51000023,57.75,NULL,26.21999931,75.51999664,45.81000137
7/13/2021,30.84000015,16.65999985,34.43000031,NULL,20.95000076,57.22999954,45.65000153,26.26000023,75.69999695,45.06999969
7/14/2021,30.37000084,17.29000092,34.06000137,61.09999847,21.57999992,54.45000076,44.29999924,26.85000038,76.31999969,44.04000092
7/15/2021,31.97999954,17.32999992,35.18999863,61.79999924,21.98999977,54.63999939,46.31999969,26.93000031,75.51999664,44.70000076
7/16/2021,31.44000053,18.25,35.38000107,61.5,21.98999977,54.97000122,45.93999863,26.70999908,76.31999969,44.47999954
7/19/2021,29.36000061,18.31999969,33.52999878,59.59999847,20.47999954,51.18000031,42.75999832,26.62000084,75.79000092,43.97000122
7/20/2021,31.37999916,18.29000092,35.79999924,60.59999847,21.31999969,53.83000183,45.65000153,26.93000031,77.12000275,44.18999863
7/21/2021,30.67000008,19.84000015,35.38000107,60.29999924,21.01000023,53.43000031,44.29999924,27.15999985,77.83000183,44.04000092
7/22/2021,31.07999992,19.79999924,35.72000122,61.40000153,21.45000076,54.02000046,44.83000183,27.37999916,78.98999786,44.47999954
7/23/2021,30.12999916,20.35000038,34.65999985,62.5,21.11000061,52.88000107,43.47999954,27.25,77.73999786,44.33000183
7/26/2021,30.25,19.90999985,34.50999832,63.70000076,20.54999924,52.41999817,42.95999908,27.37999916,77.20999908,43.97000122
7/27/2021,30.95999908,20.67000008,34.95999908,63.29999924,21.25,51.66999817,44.15999985,27.46999931,77.12000275,44.04000092
7/28/2021,31.20000076,20.38999939,35.34000015,62.09999847,21.45000076,51.36999893,44.11000061,27.20000076,76.5,43.81999969
7/29/2021,32.15999985,19.87999916,35.65000153,62.5,22.25,53.24000168,45.11999893,26.85000038,76.84999847,43.97000122
